system:index,Blue,Green,L8_Blue,L8_CI,L8_CI_nd,L8_CarbI,L8_FII,L8_FII_nd,L8_Green,L8_IOI,L8_IOI_nd,L8_NDVI,L8_NDWI,L8_NIR,L8_Red,L8_SWIR1,L8_SWIR2,L8_TIR,NIR,RE1,RE2,RE3,RE4,Red,S2_CI,S2_CI_nd,S2_CarbI,S2_FII,S2_FII_nd,S2_IOI,S2_IOI_nd,S2_NDVI,S2_NDWI,SWIR1,SWIR2,label,.geo
2_1789,0.09232857078313828,0.12703333795070648,0.068640625,1.327898323508508,0.14085595309734344,0.7530697059379131,1.572013066288316,0.22239896655082703,0.10686562499999999,2.149528795811518,0.3649843633174896,0.26246553659439087,-0.40535056591033936,0.2525583333333334,0.14754499999999998,0.397025,0.29898749999999996,305.63931155,0.2644999921321869,0.2062428593635559,0.22976666688919067,0.24587750434875488,0.271450012922287,0.1764666736125946,1.3005868196487427,0.13065657019615173,0.7688837051391602,1.5482947826385498,0.21516142785549164,1.9112900495529175,0.3130193054676056,0.19963712990283966,-0.3510982096195221,0.420284628868103,0.32315000891685486,0,"{""type"":""Point"",""coordinates"":[31.914101425488855,-18.702348239384772]}"
2_1791,0.05197500064969063,0.06858000159263611,0.0446125,1.4575468277945622,0.18618030846118927,0.6860843033860642,1.2959250114429754,0.12889140844345093,0.06427499999999997,1.8227141122630053,0.2914620637893677,0.40906786918640137,-0.5020747184753418,0.19389625,0.08131583333333332,0.251275,0.1723958333333333,302.85191624000004,0.19458000361919403,0.11906000226736069,0.1545500010251999,0.17425000667572021,0.20524285733699799,0.09014999866485596,1.4349597692489624,0.17863121628761292,0.6968836188316345,1.300248146057129,0.13052861392498016,1.7344876527786255,0.26860156655311584,0.3667685389518738,-0.4787961542606354,0.26686665415763855,0.18597500026226044,0,"{""type"":""Point"",""coordinates"":[30.67986755100325,-20.836281862376516]}"
2_1792,0.06655000150203705,0.09070000052452087,0.05104750000000002,1.4703753260286476,0.1904064267873764,0.6800984634997316,1.3790822080212821,0.15933968126773834,0.08041749999999998,2.1857093883148035,0.37219634652137756,0.31908077001571655,-0.4576668441295624,0.21614375,0.11157499999999998,0.29808,0.20272374999999998,302.8735637,0.2181222289800644,0.1579750031232834,0.18140000104904175,0.19978749752044678,0.227974995970726,0.13124999403953552,1.3863767385482788,0.16190937161445618,0.7213046550750732,1.4262090921401978,0.17566871643066406,1.9722012281417847,0.3270980417728424,0.248652383685112,-0.4126070439815521,0.32513999938964844,0.23452499508857727,0,"{""type"":""Point"",""coordinates"":[29.859916984234115,-19.72209172605329]}"
2_1793,0.09443332999944687,0.11845999956130981,0.058651250000000016,1.3022890907574598,0.13129936158657074,0.7678786585076611,1.22610360083962,0.10156922042369843,0.096924375,2.194454508642185,0.37391501665115356,0.2508864104747772,-0.37837710976600647,0.214918625,0.1287075,0.2635125,0.20234562500000003,306.9847296725,0.21767500042915344,0.17332500219345093,0.1911499947309494,0.2046249955892563,0.2222999930381775,0.15291999280452728,1.2509678602218628,0.1114933118224144,0.7993810772895813,1.2719298601150513,0.1196911558508873,1.6193434000015259,0.23644988238811493,0.17473255097866058,-0.2951641380786896,0.2827500104904175,0.22602500021457672,0,"{""type"":""Point"",""coordinates"":[27.64948454925327,-19.300701726959847]}"
2_1794,0.04820000007748604,0.06539999693632126,0.05240285714285715,1.3469778075164494,0.14784026145935059,0.742402728849553,1.2439567393627855,0.10871721804141998,0.07724125,1.9471445463715171,0.3213770389556885,0.3419143557548523,-0.4585348069667816,0.20806333333333335,0.10203593749999999,0.2588217857142857,0.19215,307.386774275,0.19107499718666077,0.12849999964237213,0.16355714201927185,0.18496666848659515,0.21053333580493927,0.08756666630506516,1.3825405836105347,0.16055995225906372,0.7233060598373413,1.2758073806762695,0.12119100987911224,1.816735863685608,0.28995826840400696,0.3714747130870819,-0.49000877141952515,0.2685999870300293,0.1942799985408783,0,"{""type"":""Point"",""coordinates"":[31.95285830544151,-21.03350259549026]}"
2_1795,0.09549999982118607,0.1310800015926361,0.07982625000000002,1.3100394170790652,0.1342139095067978,0.7633358103297793,1.3328745789166732,0.14268858730793,0.12451309523809523,2.259887359525636,0.3864818811416626,0.2656010091304779,-0.4280470907688141,0.31088321428571425,0.18039833333333333,0.4143683333333333,0.31630218750000005,306.32747291000004,0.29840001463890076,0.2332800030708313,0.25686249136924744,0.27959999442100525,0.3115749955177307,0.19417500495910645,1.2622138261795044,0.11591029167175293,0.7922587394714355,1.400304913520813,0.16677254438400269,2.0332460403442383,0.3406403958797455,0.2115921527147293,-0.3895874321460724,0.43630000948905945,0.34566250443458557,0,"{""type"":""Point"",""coordinates"":[28.0678965319493,-18.304719937474328]}"
2_1796,0.08961666375398636,0.12383333593606949,0.07157625000000001,1.2079048163610586,0.09416384994983673,0.8278798018312454,1.3944290474403547,0.1647278070449829,0.1219095,2.3958191439199457,0.4110404849052429,0.2343834638595581,-0.3879864811897278,0.27647875,0.17148375000000002,0.38553,0.3191725,305.906771615,0.2758375108242035,0.20348000526428223,0.23485000431537628,0.257099986076355,0.2829500138759613,0.1687999963760376,1.2274606227874756,0.10211658477783203,0.8146900534629822,1.3985979557037354,0.1661795824766159,1.8835781812667847,0.3064172863960266,0.24072983860969543,-0.3803234100341797,0.3957333266735077,0.3224000036716461,0,"{""type"":""Point"",""coordinates"":[27.505087579501172,-20.150252913449545]}"
2_1797,0.059166666120290756,0.07636666297912598,0.045052499999999995,1.5131816801399878,0.2041960060596466,0.6608591771395803,1.3681265159092841,0.15545052289962769,0.06644749999999999,1.8777537317573942,0.305013507604599,0.38652729988098145,-0.4842008650302887,0.19120125000000002,0.08459749999999999,0.26158750000000003,0.17287249999999998,302.88723578,0.20280000567436218,0.12710000574588776,0.1644749939441681,0.18683333694934845,0.21514999866485596,0.09973333030939102,1.4728680849075317,0.19122253358364105,0.678947389125824,1.4129676818847656,0.17114512622356415,1.6856337785720825,0.25529682636260986,0.34067875146865845,-0.45289555191993713,0.30399999022483826,0.20640000700950623,0,"{""type"":""Point"",""coordinates"":[29.97087236222766,-20.003467940766583]}"
2_1798,0.0602400004863739,0.08179999887943268,0.053549999999999986,1.4475566032129625,0.18285852670669556,0.6908192728218182,1.2718067776787703,0.1196434423327446,0.08089416666666667,2.067441643323997,0.34799087047576904,0.36758843064308167,-0.4948968291282654,0.23941333333333334,0.1107115,0.30448749999999997,0.21034583333333334,306.95164134,0.2239142805337906,0.15782856941223145,0.18719999492168427,0.20759999752044678,0.23887500166893005,0.1214900016784668,1.4105173349380493,0.17030256986618042,0.7089597582817078,1.378335952758789,0.15907591581344604,2.016766309738159,0.33703845739364624,0.2965344786643982,-0.46485981345176697,0.3292500078678131,0.23342500627040863,0,"{""type"":""Point"",""coordinates"":[32.527259803158834,-18.151076482612176]}"
2_1801,0.0541466660797596,0.07641249895095825,0.04039125,1.692588877929097,0.25722044706344604,0.590810924637241,0.9895256117328657,-0.0052647665143013,0.06937625,2.1584501593785785,0.36677804589271545,0.49478915333747864,-0.5761041641235352,0.257950625,0.0871825,0.25524875,0.15080375,304.61561456000004,0.2422683835029602,0.13040000200271606,0.18644483387470245,0.21202726662158966,0.2452266663312912,0.09688249975442886,1.5967618227005005,0.2298099845647812,0.6262674927711487,1.024052619934082,0.011883391998708248,1.7892606258392334,0.2829641103744507,0.42867612838745117,-0.5204450488090515,0.2511250078678131,0.15727142989635468,0,"{""type"":""Point"",""coordinates"":[27.993150462431952,-16.31484697958765]}"
2_1802,0.052000001072883606,0.0719333365559578,0.04436499999999999,1.620360942742536,0.23674637079238892,0.6171464478201095,1.2797344702898161,0.12270484864711761,0.0709575,2.1523160148765927,0.3655458390712738,0.4161571264266968,-0.5309680700302124,0.2316125,0.0954875,0.2964025,0.18292375000000002,304.3091321,0.2231599986553192,0.14016667008399963,0.17937499284744263,0.2035599946975708,0.23659999668598175,0.0933428555727005,1.5758439302444458,0.22355546057224274,0.6345806121826172,1.3240818977355957,0.13944514095783234,1.7950549125671387,0.2844505310058594,0.4101610481739044,-0.5124706029891968,0.3132777810096741,0.1987999975681305,0,"{""type"":""Point"",""coordinates"":[30.472017598988494,-18.66176153756041]}"
2_1803,0.04467777907848358,0.06368999928236008,0.04216500000000001,1.4508821676118462,0.18396729230880737,0.6892358472128728,1.2647435780068477,0.116897813975811,0.06331799999999999,2.152436855211668,0.36557015776634216,0.3858841061592102,-0.5277097821235657,0.20481375,0.09075749999999999,0.259036875,0.17853750000000002,305.86547054,0.19779999554157257,0.12544167041778564,0.15867500007152557,0.18016000092029572,0.21141818165779114,0.094200000166893,1.4210904836654663,0.17392593622207642,0.7036849856376648,1.3065015077590942,0.1328859031200409,2.1084306240081787,0.3565885126590729,0.3547945022583008,-0.5128685832023621,0.2762181758880615,0.1943705826997757,0,"{""type"":""Point"",""coordinates"":[31.367899442140544,-20.873670714700197]}"
2_1804,0.04964999854564667,0.07240000367164612,0.04421964285714286,1.4276329102945853,0.17615221440792084,0.700460176274344,1.1832655583053504,0.0839410275220871,0.06903250000000001,1.890110245123773,0.3079848885536194,0.42803093791007996,-0.5028376579284668,0.20867357142857143,0.08357999999999999,0.24691625,0.172955,303.638744444,0.19662000238895416,0.12251999974250793,0.1665666699409485,0.1852799952030182,0.2075333297252655,0.08807499706745148,1.3592500686645508,0.1522730141878128,0.7356997728347778,1.2461612224578857,0.10959197580814362,1.7739174365997314,0.2789979875087738,0.3812676966190338,-0.4617500305175781,0.2586199939250946,0.1902666687965393,0,"{""type"":""Point"",""coordinates"":[31.092592075797302,-18.62317188853189]}"
2_1805,0.12943333387374878,0.16925714910030365,0.09981416666666666,1.1237662644901822,0.05827678367495537,0.8898647624501069,1.2484152231092536,0.11048458516597748,0.15503187499999999,1.9982258697412696,0.3329388499259949,0.19691573083400726,-0.3144637644290924,0.297261875,0.19945125000000002,0.37110625,0.330234375,305.08388329999997,0.2899571359157562,0.24677500128746033,0.27236250042915344,0.2897833287715912,0.30377501249313354,0.2137250006198883,1.094973087310791,0.045333780348300934,0.9132645130157471,1.2954763174057007,0.12872111797332764,1.6512361764907837,0.24563491344451904,0.15134969353675842,-0.26284024119377136,0.393533319234848,0.3594000041484833,0,"{""type"":""Point"",""coordinates"":[30.926408492423132,-17.928804981462797]}"
2_1806,0.06956666707992554,0.101133331656456,0.06973374999999998,1.2903148419117705,0.12675760686397552,0.77500464810462,1.1575119505388787,0.0730062946677208,0.10987916666666667,2.1952963952175244,0.37407997250556946,0.3126470446586609,-0.4536500573158264,0.29235083333333334,0.15308625,0.3383995833333333,0.26226125,307.92425792,0.262580007314682,0.1814499944448471,0.22360000014305115,0.25131818652153015,0.282260000705719,0.14399999380111694,1.1928478479385376,0.08794402331113815,0.8383298516273499,1.1935803890228271,0.0882485881447792,2.0699567794799805,0.3485250174999237,0.2916523516178131,-0.44388440251350403,0.336899995803833,0.28243333101272583,0,"{""type"":""Point"",""coordinates"":[28.869283007129596,-18.177852543776176]}"
2_1807,0.08857499808073044,0.12479999661445618,0.056313749999999996,1.3575422056566542,0.15165887773036957,0.7366253482456494,1.4812897480711595,0.1939675658941269,0.09191250000000001,2.401197161735219,0.4119717478752136,0.2994101047515869,-0.4636148512363434,0.25079833333333335,0.13522041666666668,0.37150500000000003,0.27366,303.71496629,0.2694399952888489,0.2088399976491928,0.23096667230129242,0.25293999910354614,0.2800750136375427,0.18039999902248383,1.2414478063583374,0.10771957039833069,0.8055111169815063,1.518593192100525,0.20590588450431824,2.0366921424865723,0.34138861298561096,0.1979370415210724,-0.36688312888145447,0.42531999945640564,0.3425999879837036,0,"{""type"":""Point"",""coordinates"":[28.486108372947125,-20.95974397511759]}"
2_1808,0.06052500009536743,0.08434999734163284,0.04937,1.6562149570346136,0.24704888463020325,0.6037863598276275,1.3136833828841,0.1355774849653244,0.08292,2.3424144217135914,0.401630163192749,0.37491512298583984,-0.5083144903182983,0.25436875000000003,0.115645,0.33415999999999996,0.20176125,306.42032912,0.24352499842643738,0.16353332996368408,0.20000000298023224,0.22660000622272491,0.2603999972343445,0.1294499933719635,1.4962899684906006,0.19881102442741394,0.6683196425437927,1.3552227020263672,0.1508234143257141,2.1387856006622314,0.362810879945755,0.30585160851478577,-0.4854746460914612,0.3528999984264374,0.2358500063419342,0,"{""type"":""Point"",""coordinates"":[26.031421700431725,-17.40342729966458]}"
2_1809,0.07092499732971191,0.10080000013113022,0.060535000000000005,1.4456280269893615,0.1822141408920288,0.6917408775496569,1.3065400893212056,0.1329004019498825,0.09752250000000001,2.3901048979928965,0.4100477397441864,0.2976093888282776,-0.46536099910736084,0.26729375,0.144685,0.34923,0.24157666666666666,305.87002789999997,0.2558571398258209,0.1860799938440323,0.21726000308990479,0.23691429197788239,0.26669999957084656,0.15462499856948853,1.3590335845947266,0.15219518542289734,0.735817015171051,1.3524090051651,0.14980772137641907,2.1801199913024902,0.37109288573265076,0.2466176450252533,-0.4347512423992157,0.3606874942779541,0.2653999924659729,0,"{""type"":""Point"",""coordinates"":[26.750953575495917,-18.606527953597258]}"
2_1810,0.05364999920129776,0.07209999859333038,0.05753749999999999,1.294565657528047,0.1283753514289856,0.7724598549211358,1.2948483777591595,0.12848272919654846,0.08243875,1.722420160764719,0.2653595507144928,0.3584955632686615,-0.4359458386898041,0.20986916666666666,0.09910375,0.27174875,0.209915,307.62689018,0.18037499487400055,0.11985000222921371,0.15674999356269836,0.17301666736602783,0.194433331489563,0.08834999799728394,1.231174111366272,0.10361098498106003,0.8122327923774719,1.38325035572052,0.1608099639415741,1.6467846632003784,0.24436619877815247,0.34245046973228455,-0.4288543462753296,0.2689499855041504,0.21844999492168427,0,"{""type"":""Point"",""coordinates"":[27.423310001211416,-15.709771431117451]}"
2_1811,0.052000001072883606,0.06949999928474426,0.03825999999999999,1.4409469591780062,0.18064585328102112,0.6939880705744047,1.3993756700085627,0.16644982993602753,0.061112500000000014,2.3688904861474134,0.40633273124694824,0.34331101179122925,-0.5041808485984802,0.18539875,0.09063375000000001,0.2594425,0.18005000000000002,305.14540766000005,0.1903499960899353,0.12770000100135803,0.1554899960756302,0.1753000020980835,0.20170000195503235,0.10180000215768814,1.3720141649246216,0.15683473646640778,0.7288554310798645,1.4713270664215088,0.19071820378303528,1.957692265510559,0.3237971365451813,0.3030976951122284,-0.4650759994983673,0.2967666685581207,0.21629999577999115,0,"{""type"":""Point"",""coordinates"":[27.298876662157166,-20.069620243090405]}"
2_1813,0.07371428608894348,0.1166333332657814,0.061986607142857135,1.2162777476596927,0.09758602827787399,0.8221806260322985,1.402776974871222,0.16762977838516235,0.10791750000000001,2.7487927019565483,0.46649491786956787,0.2329643815755844,-0.4347008168697357,0.2738891666666667,0.17038833333333334,0.38420541666666663,0.31588625000000004,309.09535702249997,0.2763666808605194,0.21953333914279938,0.24134285748004913,0.2605181932449341,0.28618571162223816,0.1946714222431183,1.1427547931671143,0.06662209331989288,0.8750783801078796,1.375447154045105,0.15805326402187347,2.6408913135528564,0.45068398118019104,0.17343662679195404,-0.4064461588859558,0.39363333582878113,0.34446001052856445,0,"{""type"":""Point"",""coordinates"":[32.03040447688914,-19.633570255778867]}"
2_1814,0.04936666786670685,0.06887692213058472,0.04264625,1.3614060942308526,0.15304699540138245,0.7345346875099493,1.3324545774093064,0.14253421127796173,0.0695,2.4525016853767916,0.42070990800857544,0.32706552743911743,-0.4959339201450348,0.2062575,0.10458999999999999,0.27482875,0.20187125,304.83949486999995,0.19253332912921906,0.13438333570957184,0.15969166159629822,0.1784750074148178,0.20425385236740112,0.10374999791383743,1.3430248498916626,0.14640256762504578,0.7445878982543945,1.3524020910263062,0.1498052179813385,2.1016204357147217,0.35517576336860657,0.29965686798095703,-0.4730358123779297,0.27623334527015686,0.2056799978017807,0,"{""type"":""Point"",""coordinates"":[30.59776727070134,-21.59204095123383]}"
2_1816,0.055071428418159485,0.07774999737739563,0.05359125000000001,1.3347604976984462,0.14338108897209167,0.7491980784000722,1.4997346222036523,0.1999150663614273,0.08459749999999999,2.3072329904601965,0.3952648639678955,0.28326523303985596,-0.44703900814056396,0.22138249999999998,0.12364750000000002,0.332015,0.248745,305.79483145999995,0.20412500202655792,0.15101666748523712,0.1771833300590515,0.19580000638961792,0.22210000455379486,0.11429999768733978,1.2865182161331177,0.12530764937400818,0.7772917151451111,1.5438991785049438,0.21380531787872314,2.075486421585083,0.3496963381767273,0.28209155797958374,-0.44833704829216003,0.34290000796318054,0.26653334498405457,0,"{""type"":""Point"",""coordinates"":[27.935055684960886,-21.07324104616198]}"
2_1817,0.07892857491970062,0.1090800017118454,0.074910625,1.3421671696771313,0.14608998596668243,0.7450636720912774,1.3704833018332139,0.156290203332901,0.10883874999999998,1.932536272391266,0.3179965019226074,0.29943016171455383,-0.4231511950492859,0.2685175,0.14476749999999997,0.36799875000000004,0.2741825,306.77637287000005,0.2620333433151245,0.19189999997615814,0.21953333914279938,0.24197499454021454,0.2770499885082245,0.15763750672340393,1.324954628944397,0.13976816833019257,0.7547428011894226,1.4497745037078857,0.18359830975532532,1.9972171783447266,0.33271434903144836,0.24875646829605103,-0.41214725375175476,0.4016599953174591,0.3031499981880188,0,"{""type"":""Point"",""coordinates"":[26.761857764661084,-19.483684807318884]}"
2_1818,0.08273333311080933,0.11110000312328339,0.07001071428571429,1.3541170987056759,0.15042458474636078,0.7384885701213312,1.5575205356253263,0.21799258887767792,0.10284833333333333,1.946547297182404,0.3212394714355469,0.29909926652908325,-0.42128652334213257,0.2525895,0.13627916666666667,0.3934133333333334,0.29053125,307.95957746,0.24255000054836273,0.1748666614294052,0.20600000023841858,0.22574999928474426,0.2533999979496002,0.15060000121593475,1.2890944480895996,0.12629203498363495,0.7757383584976196,1.5945802927017212,0.22916242480278015,1.8203061819076538,0.29085713624954224,0.2338801920413971,-0.3716951608657837,0.40406665205955505,0.31345000863075256,0,"{""type"":""Point"",""coordinates"":[31.47654326585027,-19.357897687414933]}"
2_1819,0.06560000032186508,0.08689411729574203,0.045849999999999995,1.4998209964056077,0.1999427080154419,0.6667462333148739,1.1079269873005293,0.05120053514838219,0.07671187499999998,2.217557251908397,0.3784104287624359,0.39837944507598877,-0.5098918676376343,0.23632875,0.10167499999999999,0.261835,0.1745775,310.95433264999997,0.22763636708259583,0.15102000534534454,0.1905333399772644,0.2119625061750412,0.24552500247955322,0.11997999995946884,1.3945120573043823,0.16475677490234375,0.7170966863632202,1.1460719108581543,0.06806475669145584,1.8289633989334106,0.29302725195884705,0.30969879031181335,-0.44746774435043335,0.2813892960548401,0.20178332924842834,0,"{""type"":""Point"",""coordinates"":[32.82623706206253,-15.904697918713996]}"
2_1820,0.05596666783094406,0.07294999808073044,0.04426678571428571,1.4155543189159572,0.1720326989889145,0.706437037870654,1.2924870214001567,0.1275850236415863,0.07734437499999999,2.4634628779505223,0.4225432574748993,0.32062503695487976,-0.465344101190567,0.2119795625,0.10904958333333334,0.27398083333333334,0.19355020833333336,303.486984356,0.19434000551700592,0.13723333179950714,0.16455000638961792,0.18235555291175842,0.2077142894268036,0.10206666588783264,1.4313784837722778,0.17742136120796204,0.698627233505249,1.3677440881729126,0.1553141325712204,1.823704481124878,0.29171058535575867,0.31130656599998474,-0.4541509449481964,0.2840999960899353,0.19847999513149261,0,"{""type"":""Point"",""coordinates"":[27.42317001076519,-20.442031560679272]}"
2_1821,0.047333333641290665,0.07077500224113464,0.048022499999999996,1.5664085443657547,0.22070084512233734,0.6384030549353931,1.1219710341159117,0.057480067014694214,0.08077500000000001,2.3039200374824302,0.39465847611427307,0.4005424976348877,-0.5238288044929504,0.25849375,0.11064,0.29002249999999996,0.18515125000000002,305.40289850000005,0.227033331990242,0.14494583010673523,0.18847499787807465,0.21153999865055084,0.2440750002861023,0.0952666699886322,1.535670280456543,0.21125391125679016,0.6511814594268799,1.1906176805496216,0.08701547980308533,2.0126760005950928,0.33613839745521545,0.4088323414325714,-0.5246942639350891,0.2906000018119812,0.18923333287239075,0,"{""type"":""Point"",""coordinates"":[27.861702376633406,-18.54508359754102]}"
2_1822,0.06864999979734421,0.0793749988079071,0.032801250000000004,1.4090833129796507,0.16980870068073273,0.7096812450964292,1.3214466546112116,0.13846825063228607,0.04971374999999999,1.8318153525653236,0.2937392592430115,0.3941000699996948,-0.47102832794189453,0.13825,0.060085833333333324,0.18269000000000002,0.12965166666666667,301.94272292,0.17832307517528534,0.12255000323057175,0.14399999380111694,0.16358333826065063,0.19572000205516815,0.09788571298122406,1.2682465314865112,0.11826162785291672,0.7884902358055115,1.401710867881775,0.1672603189945221,1.4258661270141602,0.17555221915245056,0.29121941328048706,-0.3839690089225769,0.2743428647518158,0.21631667017936707,0,"{""type"":""Point"",""coordinates"":[31.15430784167636,-20.481862566238796]}"
2_1823,0.06270000338554382,0.0878250002861023,0.05983100000000001,1.351848437015947,0.14960506558418274,0.7397278959817324,1.3499316841783504,0.14891143143177032,0.08916249999999999,2.0994760241346455,0.35472965240478516,0.2860649526119232,-0.4346785545349121,0.2262775,0.12561375,0.30545916666666667,0.22595666666666667,308.11566704,0.21615000069141388,0.1600666642189026,0.18380416929721832,0.20196667313575745,0.2310750037431717,0.13740000128746033,1.296209692955017,0.12899942696094513,0.7714800834655762,1.4163367748260498,0.172300785779953,2.191387414932251,0.3733133375644684,0.2227407693862915,-0.422156423330307,0.3272800147533417,0.25249001383781433,0,"{""type"":""Point"",""coordinates"":[31.44238358502739,-17.460050694326267]}"
2_1824,0.0668666660785675,0.08651666343212128,0.052092499999999986,1.437848258998895,0.1796043962240219,0.6954836810778992,1.4726006369004978,0.19113504886627197,0.07840999999999998,2.097518836684744,0.3543219268321991,0.3104378581047058,-0.4517861306667328,0.20764625,0.109265,0.30578,0.212665,302.48447909000004,0.21414999663829803,0.1510833352804184,0.17309999465942383,0.19210000336170197,0.22356000542640686,0.1221555545926094,1.3967827558517456,0.16554808616638184,0.7159309387207031,1.514805793762207,0.2047099620103836,1.826852798461914,0.2924994230270386,0.27354422211647034,-0.42450112104415894,0.3386499881744385,0.24244999885559082,0,"{""type"":""Point"",""coordinates"":[26.66741916334132,-22.26068092302169]}"
2_1825,0.04430000111460686,0.06015000119805336,0.04106499999999999,1.4345298217578986,0.17848613858222961,0.697092514099555,1.1682473425206925,0.07759600877761841,0.0616075,2.016080777860883,0.33688777685165405,0.42189866304397583,-0.5354562401771545,0.20363124999999996,0.08279035714285714,0.2378916666666667,0.1658325,302.18369333,0.17770832777023315,0.11238750070333481,0.1429000049829483,0.1606999933719635,0.1898999959230423,0.0863799974322319,1.396788239479065,0.16554999351501465,0.7159281373023987,1.2596102952957153,0.11489163339138031,1.9498870372772217,0.3220079243183136,0.3458249568939209,-0.4942367374897003,0.23919999599456787,0.17125000059604645,0,"{""type"":""Point"",""coordinates"":[31.614149785680624,-18.00541656870121]}"
2_1826,0.06661999970674515,0.08971666544675827,0.05568583333333334,1.458691400298089,0.18655915558338165,0.6855459624946347,1.4897900863251952,0.19671942293643951,0.08420333333333334,2.095259117369767,0.3538505434989929,0.3087298274040222,-0.44802382588386536,0.220894375,0.11667624999999998,0.32908625,0.22560375,303.09915301999996,0.20988333225250244,0.14887142181396484,0.17612500488758087,0.19380000233650208,0.2209666669368744,0.12367500364780426,1.3933287858963013,0.16434381902217865,0.7177056670188904,1.5194146633148193,0.20616482198238373,1.8564245700836182,0.29982396960258484,0.25845053791999817,-0.4010903537273407,0.33574000000953674,0.24096250534057617,0,"{""type"":""Point"",""coordinates"":[30.83079011658608,-19.050126257893762]}"
2_1827,0.0574599988758564,0.08621428906917572,0.0492325,1.2762087839699139,0.12134598195552826,0.7835708487206076,1.300146725519564,0.1304902583360672,0.08542250000000001,2.7719832766295975,0.4697749614715576,0.20042623579502106,-0.41151219606399536,0.204889375,0.13647166666666666,0.26638625000000005,0.2087325,307.29534223999997,0.20074445009231567,0.1706666648387909,0.18511666357517242,0.19676153361797333,0.20554444193840027,0.14626666903495789,1.2552106380462646,0.11316488683223724,0.7966790199279785,1.4041731357574463,0.16811317205429077,2.545538902282715,0.4359108805656433,0.15699145197868347,-0.3991171717643738,0.2886199951171875,0.22993749380111694,0,"{""type"":""Point"",""coordinates"":[28.90841169451445,-18.299333820478775]}"
2_1828,0.03840000182390213,0.04455000162124634,0.012272499999999992,1.7511262151268474,0.2730250060558319,0.571061064223496,0.8104835759748339,-0.1046772375702858,0.02140249999999999,1.5971684660827064,0.229930579662323,0.5542447566986084,-0.5230507850646973,0.06834499999999999,0.01960125,0.05539250000000001,0.03163250000000001,296.48927201,0.15860000252723694,0.06260000169277191,0.12278749793767929,0.13936667144298553,0.15263333916664124,0.042649999260902405,1.6396238803863525,0.24231630563735962,0.6098959445953369,0.7712928056716919,-0.12911878526210785,1.1106770038604736,0.05243673548102379,0.5761491060256958,-0.5614078044891357,0.11772499978542328,0.07180000096559525,0,"{""type"":""Point"",""coordinates"":[29.853546207154718,-21.265728039017684]}"
2_1829,0.06674999743700027,0.09040000289678574,0.07593499999999997,1.2222000392163854,0.09999101608991623,0.8181966682321095,1.4372238292877206,0.1793942004442215,0.11884416666666668,2.295960360834925,0.39319658279418945,0.26204678416252136,-0.43001312017440796,0.2981625,0.17434375,0.42852625,0.35061875,304.46408234,0.2404666692018509,0.17643333971500397,0.20243333280086517,0.22669999301433563,0.2610333263874054,0.13819999992847443,1.295373558998108,0.12868213653564453,0.7719780802726746,1.4409399032592773,0.1806434690952301,2.0704121589660645,0.3486216366291046,0.2700704336166382,-0.4535562992095947,0.3761333227157593,0.29036667943000793,0,"{""type"":""Point"",""coordinates"":[28.1588946204511,-18.746626033889346]}"
2_1831,0.058800000697374344,0.07811249792575836,0.043498749999999996,1.5141757520202315,0.2045106589794159,0.6604253163252601,1.3636557912147425,0.15385310351848602,0.07041437499999999,2.400801747176643,0.41190338134765625,0.3430485725402832,-0.503969132900238,0.213496875,0.104431875,0.29113625,0.19227375,304.42847796499996,0.21332499384880066,0.15355999767780304,0.17499500513076782,0.19471250474452972,0.2242249995470047,0.12298333644866943,1.431151270866394,0.17734448611736298,0.698738157749176,1.4137585163116455,0.17141669988632202,2.091553211212158,0.3530760109424591,0.26862746477127075,-0.4639502465724945,0.31700000166893005,0.2214999943971634,0,"{""type"":""Point"",""coordinates"":[26.89314558098823,-20.62781031732394]}"
2_1832,0.05647499859333038,0.07540000230073929,0.0416425,1.3848836720686903,0.1613846719264984,0.7220823092716772,1.1317478365714808,0.06180272996425629,0.07039833333333334,2.287746893198055,0.39168065786361694,0.3925638496875763,-0.5124797224998474,0.21840333333333337,0.0952675,0.24717750000000002,0.1784825,307.79779118,0.2103399932384491,0.1301666647195816,0.17159582674503326,0.19425833225250244,0.2222750037908554,0.10161250084638596,1.4008291959762573,0.16695450246334076,0.7138628959655762,1.210501790046692,0.09522803127765656,1.7992475032806396,0.2855222821235657,0.3485386073589325,-0.47224748134613037,0.2690642774105072,0.1920749992132187,0,"{""type"":""Point"",""coordinates"":[26.431962391833753,-16.4473648008589]}"
2_1833,0.06684999912977219,0.08717142790555954,0.04475,1.3678704005997508,0.1553591787815094,0.7310634103651517,1.239035490045208,0.1067582443356514,0.07605875000000001,2.384371508379888,0.40904831886291504,0.3628886342048645,-0.5001221895217896,0.22825062499999998,0.106700625,0.282810625,0.2067525,307.64398028,0.23256249725818634,0.16279999911785126,0.19415999948978424,0.21373333036899567,0.243599995970726,0.12620000541210175,1.3136534690856934,0.1355663239955902,0.7612357139587402,1.285611629486084,0.12496070563793182,1.8878086805343628,0.3074333369731903,0.2964704930782318,-0.4547251760959625,0.3131749927997589,0.23839999735355377,0,"{""type"":""Point"",""coordinates"":[27.006494110053538,-20.25969599982013]}"
